isolabel_ext,status,cover,overlay
BR-BA-Adustina,0,75a7y 75a7z 75adn 75adp 75ady 75adz 75afn 75afp 75b2s 75b2t 75b2y 75b2z 75b8j 75b8k 75b8n 75b8p 75b8s 75b8t 75b8y 75b8z 75b9j 75b9k 75b9s 75b9t 75baj 75bak 75ban 75bap 75bas 75bbj 75bbk,
BR-BA-AguaFria,0,7476p 7476y 7476z 7477k 7477p 7477s 7477t 7477y 7477z 747cn 747cp 747cy 747cz 747dj 747dk 747dn 747dp 747ds 747dt 747dy 747dz 747fj 747fn 7522k 7522s 7522t 7528j 7528k 7528s 7528t 752aj,
BR-BA-Aiquara,0,be3cp be3cy be3cz be3ds be3dt be3dy be3en be3ep be3fj be3fk be3fn be3fp be3fs,
BR-BA-Alagoinhas,0,750r 750v 752h 752m,
BR-BA-Alcobaca,0,b6bv b6er b6ev bc1m bc4h bc4m,
BR-BA-Almadina,0,be1dy be1dz be1fn be1fp be1fz be48k be48n be48p be48s be48t be48y be48z be4aj be4ak be4an be4as,
BR-BA-Amargosa,0,bee2t bee2y bee3p bee3s bee3t bee3y bee3z bee6s bee6t bee8j bee8k bee8n bee8p bee8s bee8y bee8z bee9j bee9k bee9n bee9p bee9s bee9t bee9y bee9z beean beeap beebj,
BR-BA-AmeliaRodrigues,0,7457s 7457t 7457y 7457z 745cn 745cp 745cz 745dj 745dk 745dn 745dp 745ds,
BR-BA-AmericaDourada,0,71cm 71cv 71dh 71dm 71dr 71dv,
BR-BA-Anage,0,bb5v bb7m be2h be2m,
BR-BA-Andarai,0,715h 715m 715v 740h 740r bbfm bbfr bbfv,
BR-BA-Andorinha,0,74bv 74er 761m 761v 764h 764r,
BR-BA-Angical,0,703m 703v 706h 706m 706r 706v 70ch,
BR-BA-Anguera,0,744fy 744fz 745ak 745ap 745as 745at 745ay 745az 745bs 7465n 7465p 7465z 7470j 7470k 7470s,
BR-BA-Antas,0,75abp 75abz 75aek 75aep 75aes 75aet 75aey 75aez 75afk 75afn 75afp 75afs 75aft 75afz 7704j 7704k 7704n 7704p 7704s 7705j 7705k,
BR-BA-AntonioCardoso,0,744dy 744dz 744fn 7452t 7452y 7458j 7458k 7458n 7458p 7458s 7458t 7458y 7458z 7459j 7459k 7459s 745aj 745ak 745an 745ap,
BR-BA-AntonioGoncalves,0,74ady 74adz 74b8s 74b8t 74b8y 74b8z 74baj 74bak 74ban 74bap 74baz 74bbj 74bbk 74bbn 74bbp 74bbs 74bby 74bbz 74bej 74bek 74bes,
BR-BA-Apora,0,752m 752v,
BR-BA-Apuarema,0,be95y be95z be97k be97n be97p be97s be97z bec0k bec0s bec0t bec0z bec2j bec2k,
BR-BA-Aracas,0,750bn 750bp 750by 750bz 750ct 750ej 750ek 750en 750ep 750es 750et 750ey 750ez 750fj 750fk 750fn 750fp 750fs 750ft 750fy 750fz 7524j 7524k 7524n 7524p 7524s 7524y 7524z,
BR-BA-Aracatu,0,bb6m bb7h bb7m bb7r bb7v,
BR-BA-Araci,0,74cv 74dh 74dm 74dr 74dv 74fh,
BR-BA-Aramari,0,750as 750at 750ay 7520j 7520k 7520n 7520p 7520s 7520t 7520y 7520z 7521j 7521k 7521s 7521t 7522j 7522k 7522n 7522p 7523j 7523k,
BR-BA-Arataca,0,bce8y bce8z bce9k bce9p bce9s bce9t bce9y bce9z bcean bceap bcebj bcebk bcebn bcebp bcebs bceby bcebz bceck bcecs bcect bceej bceek bceep bcees bceet,
BR-BA-Aratuipe,0,bee7y bee7z bef2k bef2p bef2s bef2t bef2y bef2z bef3k bef3s bef3t bef3y bef8j bef8n,
BR-BA-AurelinoLeal,0,be60y be61t be61y be61z be62j be62k be62n be62p be62s be62t be62y be62z be63j be63k be63n be63p be63s be63z be64k be64p be64s be64t be64y be64z be66j be66k be66n be66p be66s,
BR-BA-Baianopolis,0,701v 703m 704h 704m 704r 704v 706h 706m baer baev,
BR-BA-BaixaGrande,0,743h 743m 743r 743v,
BR-BA-Banzae,0,74f7y 74fdn 74fdp 74fdy 74fdz 75a2s 75a2t 75a2y 75a8j 75a8k 75a8n 75a8p 75a8s 75a8t 75a8y 75a8z 75a9k 75a9s 75a9t 75aaj 75aak 75aan 75aap,
BR-BA-Barra,0,707v 70dm 70dr 70dv 70fh 70fm 70fr 70fv 712r 718h 718r 718v 71ah 71am 71ar 71av 71bh 71br 71bv 730h 730m 730r 730v 731h 731m,
BR-BA-BarraChoca,0,be0h be0m be0r be0v,
BR-BA-BarraEstiva,0,bbdm bbdr bbdv be8h be8r,
BR-BA-BarraMendes,0,713v 714r 716h 716m 716r 716v 719m 71ch,
BR-BA-BarraRocha,0,be68j be68k be68n be68p be68s be68y be68z be69j be69k be69s be69t be6an be6ap be6ay be6az be6bj be6bk be6bs be6bt bec0n bec1j bec1k,
BR-BA-Barreiras,0,657r 657v 65dh 65dm 701r 702h 702m 702r 702v 703h 703m 703r 703v 706h 708h 708m 709h,
BR-BA-BarroAlto,0,716bp 716ct 716cy 716cz 716dk 716dn 716dp 716ds 716dt 716dy 716dz 716ej 716ek 716en 716ep 716es 716ey 716ez 716fj 716fk 716fn 716fp 716fs 716ft 7178j 7178k 7178s 71c4n 71c5j,
BR-BA-BarroPreto,0,be49j be49k be49n be49p be49s be49z be4cj be4ck be4cs be4ct,
BR-BA-Barrocas,0,747ay 747az 747bt 74d0n 74d0p 74d0y 74d0z 74d1j 74d1k 74d1n 74d1p 74d1s 74d1t 74d1y 74d3j 74d3k,
BR-BA-Belmonte,0,bcch bccm bccr bccv bcdh bcdr,
BR-BA-BeloCampo,0,b9fv bb5h bb5m bb5r bb5v,
BR-BA-Biritinga,0,747cy 747cz 747dt 747en 747ep 747ey 747ez 747fj 747fk 747fn 747fp 747fs 747ft 747fy 747fz 74d4n 74d4p 74d4y 74d4z 74d5j 74d5k 74d5n 74d5p 74d5s 74d5t 74d5z 74d6n 74d6p 74d7j 74d7k,
BR-BA-BoaNova,0,be2m be2v be3h be3r,
BR-BA-BoaVistaTupim,0,740h 740m 740v 741h bear beav bebr,
BR-BA-BomJesusLapa,0,710h badm badv bafm bafv bb8h bb8r bbah bbam bbar bbav,
BR-BA-BomJesusSerra,0,be21y be23n be23p be23y be23z be24t be24y be25s be25t be25y be25z be26j be26k be26n be26p be26s be26t be26y be26z be27j be27k be27n be27p be27s be29n,
BR-BA-Boninal,0,714h 714m 715h bbev bbfr,
BR-BA-Bonito,0,717h 717m 717r 717v,
BR-BA-Boquira,0,710m 711h 711m 711r bbav bbbr,
BR-BA-Botupora,0,bbb1p bbb1s bbb1t bbb1y bbb1z bbb3j bbb3k bbb3n bbb3p bbb3s bbb3y bbb3z bbb4j bbb4k bbb4p bbb4s bbb4t bbb4y bbb4z bbb6j bbb6k bbb6n bbb6p bbb6s bbb6t bbb6y bbb6z bbb7s bbbcn,
BR-BA-Brejoes,0,beb6y beb7k beb7n beb7p beb7s beb7t beb7y beb7z bebcn bebcp bebcz bebdj bebdk bebdn bebdp bebds bebdt bebdy bebdz bebfj bebfn bee2j bee2k bee2s bee2t bee2y bee2z bee8j bee8k bee8s,
BR-BA-Brejolandia,0,705h 705m 705r 705v 707h 707m 710r,
BR-BA-BrotasMacaubas,0,711v 713h 713m 713r 713v 714r 716h 716r 719h,
BR-BA-Brumado,0,bb6m bb6r bb6v bb7h bb7r bbch bbcm bbdh,
BR-BA-Buerarema,0,be41z be44j be44k be44n be44p be44s be44t be44y be44z be45k be45s be45t be46j be46n be46p be47j be47k,
BR-BA-Buritirama,0,70fr 70fv 71ar 725h 725m 725v 730h 730r,
BR-BA-Caatiba,0,be04t be04y be05p be05s be05t be05y be05z be06n be06p be07j be07k be07n be07p be07s be07z be10k be10p be10s be10t be10y be10z be11j be11k be11s be11t be12j be12k be12n,
BR-BA-CabaceirasParaguacu,0,7445y 7445z 7447j 7447k 7447n 7447p 7447s 7447z 7450t 7452j 7452k 7452p 7452s 7452y 7452z 7453k 7453s,
BR-BA-Cachoeira,0,7451n 7451p 7451y 7451z 7453j 7453k 7453n 7453p 7453z 7454j 7454k 7454p 7454s 7454t 7454y 7454z 7456j 7456k 7456n 7456p 7456s befek befes befet befey befez,
BR-BA-Cacule,0,bb3h bb3m bb3v bb6h,
BR-BA-Caem,0,7498y 7499t 749aj 749ak 749an 749ap 749as 749at 749ay 749az 749bj 749bk 749bn 749bp 749bs 749bt 749by 749bz 749ej 749ek 749en 749ep 749es 749ez 749fj 749fk 74b0j 74b0n,
BR-BA-Caetanos,0,bb7m bb7v be2h be2r,
BR-BA-Caetite,0,bb3h bb3m bb3r bb3v bb9h bb9m bb9r bb9v bbch bbcr,
BR-BA-Cafarnaum,0,7178y 7179t 7179y 717an 717ap 717ay 717az 717bj 717bk 717bn 717bp 717bs 717bt 717by 717bz 717ek 717es 717et 71d0n 71d0p 71d0y 71d0z 71d1j 71d1k 71d1n 71d1p 71d1s 71d1t 71d1z 71d4j,
BR-BA-Cairu,0,bed3s bed3t bed3y bed3z bed8k bed8p bed8s bed8t bed8y bed8z bed9j bed9k bed9n bed9p bed9s bed9t bed9y bed9z bedan bedap bedaz bedbj bedbk bedbn bedbp bedbs bedbz,
BR-BA-CaldeiraoGrande,0,749ay 749bt 749by 749bz 749ep 749es 749et 749ey 749ez 749fj 749fk 749fs 74b0n 74b0p 74b1j 74b1k 74b1n 74b1p 74b1s 74b1t 74b1y 74b1z 74b3n 74b4j 74b4k 74b4n 74b4s,
BR-BA-Camacan,0,bceh bcem bcer,
BR-BA-Camacari,0,750h 750m bfar bfav,
BR-BA-Camamu,0,be6v be7r becm bedh,
BR-BA-CampoAlegreLourdes,0,732m 732r 732v 733h 733r 733v 738h 738m 739h,
BR-BA-CampoFormoso,0,735m 735v 737m 74ar 74av 74br 74bv 760h 760m 760r 760v 761h 761m 761r 762h 762m 763h,
BR-BA-Canapolis,0,baect baecy baecz baedk baedp baeds baedt baedy baedz baeej baeen baeep baeey baeez baefj baefk baefn baefp baefs baeft baefy baefz bafaj bafak,
BR-BA-Canarana,0,716dy 716dz 716fk 716fn 716fp 716fs 716ft 716fy 716fz 7178k 7178s 7178t 7178y 717aj 717ak 717an 717ap 717as 717at 717ay 717az 71c4n 71c5j 71c5n 71c5p 71d0j 71d0k 71d0n 71d0p 71d0s 71d0z,
BR-BA-Canavieiras,0,bccr bccv bcdr bcem bcfh,
BR-BA-Candeal,0,7467p 7467y 7467z 746dn 746dp 746dz 7472k 7472p 7472s 7472t 7472y 7472z 7473t 7478j 7478k 7478n 7478p 7478s 7478t 7478y 7478z 7479j 7479k 7479s 7479t,
BR-BA-Candeias,0,7500j 7500k 7500n 7500p 7500s 7500t 7500y 7500z 7501j 7501k 7501s 7501t bfaat bfaay bfaaz bfabt,
BR-BA-Candiba,0,bb25y bb27j bb27k bb27n bb27p bb27s bb27t bb27y bb27z bb2dj bb2dk bb2dn bb2dp bb32j bb32k bb32s bb32t bb32y bb38j bb38k bb38n bb38p bb38s,
BR-BA-CandidoSales,0,b9ev b9fh b9fm b9fr b9fv bb4m bb5h bb5m,
BR-BA-Cansancao,0,74eh 74em 74er 74ev 74fh 74fr,
BR-BA-Canudos,0,765h 765m 765r 765v 767h 767m 770h 770r,
BR-BA-CapelaAltoAlegre,0,743v 746r 749m 74ch,
BR-BA-CapimGrosso,0,7496p 7496y 7496z 7497k 7497p 7497s 7497t 7497y 7497z 749cn 749dj 749dk 749dn 749dp 749ds 749dt 749dy 749dz 749fj 749fk 749fn 749fp 74c2t 74c8j 74c8k,
BR-BA-Caraibas,0,bb5r bb5v bb7h bb7m,
BR-BA-Caravelas,0,b6av b6bm b6br b6bv b6eh b6em b6er b6ev bc0m bc1h,
BR-BA-CardealSilva,0,751as 751at 751ay 751az 7525n 7525p 7530j 7530k 7530n 7530p 7530s 7530t 7530y 7530z 7531k 7531s 7531t 7532j 7532n,
BR-BA-Carinhanha,0,ba6v ba7r ba7v bacm badh badm badr badv,
BR-BA-CasaNova,0,736m 736v 737h 737m 737r 737v 73cm 73dh 73dm 73dr 73dv 73fm 762r 762v 768h 768m 768r 768v 76ah,
BR-BA-CastroAlves,0,744m beev,
BR-BA-Catolandia,0,701v 703m 706h,
BR-BA-Catu,0,7503t 7508j 7508k 7508n 7508p 7508y 7508z 7509j 7509k 7509n 7509p 7509s 7509t 7509y 7509z 750an 750bj 750bk 750bn 750bp 750cs 750ct 750ej,
BR-BA-Caturama,0,bbbm bbbv bbeh bber,
BR-BA-Central,0,71can 71cap 71cay 71caz 71cbk 71cbp 71cbs 71cbt 71cby 71cbz 71cej 71cek 71cep 71ces 71cet 71cey 71cez 71e0n 71e0p 71e1j 71e1k 71e1n 71e1p 71e1s 71e1t 71e1y 71e1z 71e4j 71e4k,
BR-BA-Chorrocho,0,766m 766v 767h 767m 767r 767v 76dh 76dm 76dr 76dv,
BR-BA-CiceroDantas,0,75ah 75am 75ar 75av 770h,
BR-BA-Cipo,0,7588y 7589s 7589t 7589y 7589z 758an 758ap 758bj 758bk 758bn,
BR-BA-Coaraci,0,be1fy be1fz be48n be48p be48y be48z be49j be49k be49s be49t be4aj be4ak be4an be4ap be4as be4at be4ay be4az be4bj be4bk be4bs be4bt,
BR-BA-Cocos,0,af5m af5v af7m ba0h ba0r ba0v ba1r ba2h ba2m ba2r ba2v ba3h ba3m ba3r ba3v ba6r ba9h ba9m ba9v bach bacm,
BR-BA-ConceicaoAlmeida,0,7450j beeds beedt beedy beedz beeey beeez beefj beefk beefn beefp beefs beeft beefy beefz befaj befak befas befat befay befaz,
BR-BA-ConceicaoCoite,0,746v 747r 74cm 74dh 74dr,
BR-BA-ConceicaoFeira,0,7452y 7452z 7453j 7453k 7453p 7453s 7453t 7453y 7453z 7456s 7456t 7458n 7459j,
BR-BA-ConceicaoJacuipe,0,745cs 745cy 745cz 745dk 745dp 745ds 745dt 745dy 745dz 745fj,
BR-BA-Conde,0,751v 753h 753m 753r 753v,
BR-BA-Condeuba,0,bb1m bb1v bb4h bb4r bb4v,
BR-BA-ContendasSincora,0,bb7v bbdm bbdv be2r be8h,
BR-BA-CoracaoMaria,0,745cy 745dt 745dy 745ej 745en 745ep 745es 745et 745ey 745ez 745fj 745fk 745fn 745fp 745fs 745ft 745fy 745fz 7474j 7474n 7475j,
BR-BA-Cordeiros,0,bb40p bb40y bb40z bb41k bb41p bb41s bb41t bb41y bb41z bb43j bb43k bb43n bb43p bb43s bb43t bb43y bb43z bb44s bb44t bb46j bb46k bb46p bb46s bb46t bb46y bb46z bb49n bb49p bb4cj bb4ck,
BR-BA-Coribe,0,ba9m ba9v bach bacm bacr bacv baem,
BR-BA-CoronelJoaoSa,0,75br 75bv 770m 771h 771m,
BR-BA-Correntina,0,afdh afdm afdr afdv affh affm affv ba8h ba8r ba8v ba9r ba9v baah baam baar baav babh babm babr babv bacr baeh baem baer,
BR-BA-Cotegipe,0,706m 706r 706v 707r 70ch 70cm 70cr 70cv 70dh 70dr 70dv,
BR-BA-Cravolandia,0,be9fp be9fs be9ft be9fy be9fz beb5n beb5p bec8t bec8y becaj becak becan becas becat bee0j,
BR-BA-Crisopolis,0,752v 753r 758m 759h,
BR-BA-Cristopolis,0,706h 706m 706r 706v 707h 707r,
BR-BA-CruzAlmas,0,7450j 7450k 7450n 7450p 7450s 7450t 7450y 7450z 7451j 7451k 7451s,
BR-BA-Curaca,0,766h 766m 766r 766v 767h 767r 76ch 76cm 76cr 76cv 76dh 76dr 76em 76fh,
BR-BA-DarioMeira,0,be31n be31p be31y be31z be33n be33p be33y be33z be34j be34k be34p be34s be34t be34y be34z be35s be35t be36j be36k be36n be36p be36s be36t be36y be36z be37j be39n be3cj be3ck,
BR-BA-DiasAvila,0,7501k 7501p 7501s 7501t 7501y 7501z 7503j 7503n 7503p 7504k 7504p 7504s 7504t 7504y 7504z 7505s 7505t 7506n,
BR-BA-DomBasilio,0,bbcm bbcv bbdh,
BR-BA-DomMacedoCosta,0,beedy beedz beefn bef8k bef8s bef8t befaj befak,
BR-BA-ElisioMedrado,0,bee9p bee9t bee9y bee9z beean beeap beebj beebk beebn beebp beeck beecs beect beeej beeek,
BR-BA-Encruzilhada,0,b9fh b9fm b9fv bcah bcam bcar,
BR-BA-EntreRios,0,750v 751h 751r 752m 752v 753h,
BR-BA-EricoCardoso,0,bbcr bbeh bbem,
BR-BA-Esplanada,0,751r 751v 752m 752v 753h 753m 753r,
BR-BA-EuclidesCunha,0,74fr 74fv 75ar 765h 765m 770h,
BR-BA-Eunapolis,0,bc3v bc6r bc9m bcch,
BR-BA-Fatima,0,75a6y 75a7s 75a7t 75a7y 75a7z 75acn 75acp 75acy 75acz 75adj 75adk 75adn 75adp 75ads 75adt 75ady 75adz 75afj 75afk 75afn 75afp,
BR-BA-FeiraMata,0,ba6r ba6v ba7r bach bacm bacv badh badr,
BR-BA-FeiraSantana,0,744v 745r 745v 746m 747h 747m,
BR-BA-Filadelfia,0,74b6k 74b6p 74b6s 74b6t 74b6y 74b6z 74b7k 74b7s 74b7t 74b9n 74b9p 74b9y 74b9z 74bbn 74bcj 74bck 74bcn 74bcp 74bcs 74bct 74bcy 74bcz 74bdj 74bdk 74bds 74bdt 74bdy 74bdz 74bej 74ben,
BR-BA-FirminoAlves,0,be14t be14y be14z be16j be16k be16n be16p be16s be16t be16y be16z be1cn,
BR-BA-FlorestaAzul,0,be17p be17s be17t be17y be17z be1dj be1dk be1dn be1dp be1dy be1dz be42k be42s be42t be48j be48k be48s,
BR-BA-FormosaRioPreto,0,65cv 65dm 65dr 65dv 65em 65fh 65fm 65fr 65fv 675m 708h 708r 708v 709r 709v 70ah 70am 70ar 70av 70bh 70bm 70br 70bv 720h 720m 720r 720v 721h,
BR-BA-Gandu,0,bec1p bec1s bec1t bec1y bec1z bec3j bec3k bec3n bec3p bec3s bec3z bec4k bec4s bec4t bec6j bec6k bec6p bec6s,
BR-BA-Gaviao,0,7495p 7495y 7495z 74c0j 74c0k 74c0n 74c0p 74c0s 74c0t 74c0y 74c0z 74c1j 74c1k 74c1s 74c1t 74c1y 74c1z 74c2n 74c2p 74c3j 74c3k 74c3n 74c3p 74c3s,
BR-BA-GentioOuro,0,713v 719h 719m 719r 719v 71bh 71bm 71ch 71cr,
BR-BA-Gloria,0,772r 772v 778h 778m,
BR-BA-Gongogi,0,be62j be62k be62s be62t be62y be62z be63j be63k be63n be63p be63s be63t be63z be68j be68k be68n be68p be69j,
BR-BA-GovernadorMangabeira,0,7450y 7451t 7452j 7452k 7452n 7452p 7453j 7453k,
BR-BA-Guajeru,0,bb4r bb4v bb6h bb6m,
BR-BA-Guanambi,0,bb2m bb2v bb3h bb3r bb8m bb9h,
BR-BA-Guaratinga,0,bc2m bc2v bc3h bc3m bc3r bc3v bc9h bc9m,
BR-BA-Heliopolis,0,75a4s 75a4t 75a4y 75a6j 75a6k 75a6n 75a6p 75a6s 75a6t 75a6y 75a6z 75a7j 75a7k 75a7s 75a7t 75acj 75ack 75acn,
BR-BA-Iacu,0,741h 741m 744h beav bebr bebv,
BR-BA-Ibiassuce,0,bb36y bb37t bb37y bb3cj bb3ck bb3cn bb3cp bb3cy bb3cz bb3dj bb3dk bb3dn bb3dp bb3ds bb3dt bb3dy bb3dz bb3fj bb3fk bb3fn bb3fp bb62t bb68j bb68k bb68s bb68t,
BR-BA-Ibicarai,0,be42k be42p be42s be42t be42y be42z be43k be43s be43t be43y be43z be48j be48k be48n be48p be49j,
BR-BA-Ibicoara,0,bbdr bbdv bbfh bbfm,
BR-BA-Ibicui,0,be1h be1m be1r be1v be3m be4r be6h,
BR-BA-Ibipeba,0,716r 716v 719m 719v 71ch 71cm 71cr,
BR-BA-Ibipitanga,0,711m 714h bbbv bber,
BR-BA-Ibiquera,0,740h 740m 740r 740v,
BR-BA-Ibirapitanga,0,be63y be69j be69k be69n be69p be69y be69z be6bn be6bp be6by be6bz be6ck be6cp be6cs be6ct be6cy be6cz be6ej be6ek be6en be6ep be6es be6et bec1n bec1p bec4j bec4k,
BR-BA-Ibirapua,0,b6av b6bh b6bm b6br b6bv,
BR-BA-Ibirataia,0,be68y be6an be6ap be6as be6at be6ay be6az be6bk be6bs bec0j bec0k bec0n bec0p bec0s bec0z bec1j bec1k bec1s,
BR-BA-Ibitiara,0,711h 711m 711r 711v 714h 714r,
BR-BA-Ibitita,0,716v 71ch 71cm 71cv,
BR-BA-Ibotirama,0,710r 710v 712h 712m 712r 712v 718h 718m,
BR-BA-Ichu,0,7478t 7478y 7479t 747aj 747ak 747an 747ap 747az 747bj 747bk,
BR-BA-Igapora,0,bb8m bb9h bb9m bb9r,
BR-BA-Igrapiuna,0,be6v becm bedh,
BR-BA-Iguai,0,be1r be1v be3h be3m,
BR-BA-Ilheus,0,bcev bcfr be4m be4r be4v be5h be5r be6h be6m be7h,
BR-BA-Inhambupe,0,752h 752m 752r 752v 758h,
BR-BA-Ipecaeta,0,744cp 744cy 744cz 744dk 744dp 744ds 744dt 744dy 744dz 744en 744ep 744ey 744ez 744fj 744fk 744fn 744fp 744fs 744ft 744fy 744fz,
BR-BA-Ipiau,0,be3dy be3fj be3fn be3fp be3fy be3fz be68k be68p be68s be68t be68y be68z be6aj be6ak be6an be6ap be6as be6at be6az bec0j bec0k,
BR-BA-Ipira,0,741m 741r 741v 743h 743m 744r 744v 746h 746m 746r,
BR-BA-Ipupiara,0,713r 713v 716r 719h 719m,
BR-BA-Irajuba,0,beb1y beb1z beb3n beb3p beb3y beb3z beb4k beb4p beb4s beb4t beb4y beb4z beb5s beb5t beb6j beb6k beb6n beb6p beb6s beb6t beb6z beb7j,
BR-BA-Iramaia,0,bbdv bbfm be8h be8m be8r be8v beah,
BR-BA-Iraquara,0,714v 715r 716m 717h 717m,
BR-BA-Irara,0,745ft 7474n 7474p 7474y 7474z 7475j 7475k 7475n 7475p 7475s 7475t 7475y 7475z 7476n 7476p 7477j 7477k 7477n 7477p,
BR-BA-Irece,0,71cck 71ccp 71ccs 71cct 71ccy 71ccz 71cdk 71cdn 71cdp 71cds 71cdt 71cdy 71cdz 71cen 71cfj 71cfn 71cfp,
BR-BA-Itabela,0,bc3m bc3v bc4r bc6h bc6r,
BR-BA-Itaberaba,0,740m 740v 741h 741m 741r 741v,
BR-BA-Itabuna,0,be41y be41z be43s be43t be43y be43z be44s be44t be46j be46k be46n be46p be46s be46t be46y be46z be47j be47k be47s be47t be49j be49n be4cj be4ck be4cn be4cp be4cs be4cy be4cz be4dj,
BR-BA-Itacare,0,be6m be7h,
BR-BA-Itaete,0,bbfm bbfv beah bear,
BR-BA-Itagi,0,be33y be36t be39n be39p be39y be39z be3cj be3ck be3cs be3ct be3cy be3cz be3ej be3ek be3en be3ep,
BR-BA-Itagiba,0,be3m be3v be6h be6r,
BR-BA-Itagimirim,0,bc9m bc9v bcch,
BR-BA-ItaguacuBahia,0,719v 71bm 71bv 71cr 71eh 71em 71er 71ev 731m 731v 734h 734m 734r,
BR-BA-ItajuColonia,0,bcbv bcer be1m be4h,
BR-BA-Itajuipe,0,be49j be49k be49p be49s be49t be49y be49z be4bj be4bk be4bn be4bp be4bs be4bt be4bz be4cs be4ct be4cy be4cz be4ej be4ek,
BR-BA-Itamaraju,0,bc1h bc1m bc1r bc1v bc3h bc3m bc4r bc6h,
BR-BA-Itamari,0,bec0s bec0t bec0y bec0z bec2j bec2k bec2n bec2p bec2s bec2y bec2z bec3k bec3s,
BR-BA-Itambe,0,bcar bcav bcbr be0h be0m be1h,
BR-BA-Itanagra,0,7507s 7507t 7507y 7507z 750cp 750cy 750cz 750dj 750dk 750dn 750dp 750ds 750dt 750dy 750dz 750en 750fj 750fn 750fp 750fz 7512t 7518j 7518k 7518n 7518s 7518t 7518y 751aj 751ak,
BR-BA-Itanhem,0,bc0h bc0m bc0r bc0v bc1h bc1r bc2m,
BR-BA-Itaparica,0,befds befdt befdy befdz beffj beffk beffn bfa8s bfa8t,
BR-BA-Itape,0,be40p be40t be40y be40z be41k be41p be41s be41t be41y be41z be42j be42k be42n be42p be42z be43j be43k be43n be43p be43s be43y be43z be44t be46j be46k be46s be46t,
BR-BA-Itapebi,0,bc9m bc9v bcch bccr,
BR-BA-Itapetinga,0,bcav bcbh bcbm bcbr bcbv be1h be1m,
BR-BA-Itapicuru,0,758h 758m 758r 758v 759h 759r 75am,
BR-BA-Itapitanga,0,be1fy be35n be35p be4at be4ay be4bt be60j be60k be60n be60p be60s be60t be60y be60z be61j be61k be61s be61t be61y be61z be62j be62n,
BR-BA-Itaquara,0,be9dt be9dy be9dz be9en be9ep be9ey be9ez be9fj be9fk be9fn be9fp be9fs be9ft be9fz beb4n beb4p beb5j beb5k bec8t becaj becak,
BR-BA-Itarantim,0,bc9r bc9v bcbh bcbm bcbr bcbv,
BR-BA-Itatim,0,7415n 7415p 7440j 7440k 7440n 7440p 7440s 7440t 7440y 7440z 7441k 7441s 7441t 7442j 7442k 7442n 7442p 7442s 7442z 7443j 7443k 7443s bebfy bebfz beeak beeap beeas beeat beeay beeaz,
BR-BA-Itirucu,0,be99k be99n be99p be99s be99t be99y be99z be9bj be9bk be9bn be9bp be9bs be9bt be9by be9bz be9ej be9ek be9es beb1j beb1k beb1n beb1p,
BR-BA-Itiuba,0,74bm 74bv 74eh 74er 764h,
BR-BA-Itororo,0,be11j be11k be11n be11p be11s be11t be11y be11z be13n be13p be14j be14k be14n be14p be14s be14t be14y be14z be16j,
BR-BA-Ituacu,0,bb7r bb7v bbdh bbdm bbdr bbdv,
BR-BA-Itubera,0,bec4y bec4z bec5s bec5t bec5y bec6n bec7j bec7k bec7n bec7p bec7s bec7y bec7z bed0p bed0y bed0z bed1k bed1s bed1t bed2j bed2k bed2n bed2p bed2s bed2t bed2z bed3j bed3k bed3s,
BR-BA-Iuiu,0,ba5v ba7m ba7v bb2h bb2r,
BR-BA-Jaborandi,0,af5v af7m af7v afdh afdm ba2h ba2r ba2v ba3r ba8h ba8m ba8r ba8v ba9h ba9m ba9r ba9v bacr bacv baeh baem,
BR-BA-Jacaraci,0,bb1m bb1r bb1v bb3m bb4r bb6h,
BR-BA-Jacobina,0,748r 748v 749h 749r 749v 74ah 74am 74ar 74av 74bh,
BR-BA-Jaguaquara,0,be9m be9r be9v bebh bebm bech becr,
BR-BA-Jaguarari,0,761h 761m 761r 761v 763m 764r 766h,
BR-BA-Jaguaripe,0,beem befh befm befr befv,
BR-BA-Jandaira,0,753r 753v 756r 75ch,
BR-BA-Jequie,0,be2v be3h be3r be3v be6r be8m be8v be9h be9m be9r be9v bech,
BR-BA-Jeremoabo,0,765v 767h 767m 770h 770m 770r 770v 771h 771r 772h 772m,
BR-BA-Jiquirica,0,becan becap becay becaz becbj becbk becbs becbt becby bee0n bee1j bee1k bee1n bee1p bee1s bee1t bee1y bee1z bee3j bee3k bee3n bee3p,
BR-BA-Jitauna,0,be3ey be3ez be3fk be3fp be3fs be3ft be3fy be3fz be94n be94p be94z be95j be95k be95n,
BR-BA-JoaoDourado,0,71cv 71dr 71dv 71fh 71fm,
BR-BA-Juazeiro,0,761r 761v 762m 762v 763h 763m 763r 763v 766h 766r 769h 769m 76ch,
BR-BA-Jucurucu,0,bc0v bc1r bc2m bc3h bc3m,
BR-BA-Jussara,0,71cv 71eh 71em 71ev 71fh 71fr,
BR-BA-Jussari,0,bce8y bcean bceap bceay bceaz bcebj bcebk bcebs bcebt bceby bcebz be40n be40p be40z be41j be41k be41n be41p be41z,
BR-BA-Jussiape,0,bbcfn bbcfp bbcft bbcfy bbcfz bbd8s bbd8t bbd8y bbd8z bbd9k bbd9s bbd9t bbdaj bbdak bbdan bbdap bbdas bbdat bbday bbdaz bbe5j bbe5k bbe5n bbe5p bbe5s bbe5t bbe5z bbf0j bbf0k bbf0n bbf0p,
