isolabel_ext,neighbor_perc,neighbor_isolabel
BR-MA-Mirador,11,BR-MA-SaoRaimundoMangabeiras
BR-MA-Mirador,8,BR-MA-Loreto
BR-MA-Mirador,7,BR-MA-Tuntum
BR-MA-Mirador,6,BR-MA-SaoDomingosAzeitao
BR-MA-Mirador,6,BR-MA-SaoFelixBalsas
BR-MA-Mirador,2,BR-MA-FormosaSerraNegra
BR-MA-Mirador,1,BR-MA-Sambaiba
BR-MA-MirandaNorte,44,BR-MA-ItapecuruMirim
BR-MA-MirandaNorte,26,BR-MA-Arari
BR-MA-MirandaNorte,22,BR-MA-MatoesNorte
BR-MA-MirandaNorte,7,BR-MA-Cantanhede
BR-MA-MirandaNorte,2,BR-MA-Anajatuba
BR-MA-Mirinzal,23,BR-MA-CentralMaranhao
BR-MA-Mirinzal,21,BR-MA-SerranoMaranhao
BR-MA-Mirinzal,17,BR-MA-Cururupu
BR-MA-Mirinzal,12,BR-MA-Cedral
BR-MA-Mirinzal,11,BR-MA-Guimaraes
BR-MA-Mirinzal,10,BR-MA-PortoRicoMaranhao
BR-MA-Mirinzal,6,BR-MA-Pinheiro
BR-MA-Moncao,21,BR-MA-Cajari
BR-MA-Moncao,18,BR-MA-PindareMirim
BR-MA-Moncao,16,BR-MA-ZeDoca
BR-MA-Moncao,15,BR-MA-Penalva
BR-MA-Moncao,13,BR-MA-BomJardim
BR-MA-Moncao,12,BR-MA-IgarapeMeio
BR-MA-Moncao,3,BR-MA-SantaInes
BR-MA-Moncao,2,BR-MA-BelaVistaMaranhao
BR-MA-Moncao,0,BR-MA-GovernadorNewtonBello
BR-MA-Moncao,0,BR-MA-PedroRosario
BR-MA-MontesAltos,25,BR-MA-LajeadoNovo
BR-MA-MontesAltos,23,BR-MA-AmaranteMaranhao
BR-MA-MontesAltos,22,BR-MA-RibamarFiquene
BR-MA-MontesAltos,20,BR-MA-GovernadorEdisonLobao
BR-MA-MontesAltos,7,BR-MA-Buritirana
BR-MA-MontesAltos,4,BR-MA-SitioNovo
BR-MA-Morros,24,BR-MA-CachoeiraGrande
BR-MA-Morros,23,BR-MA-Icatu
BR-MA-Morros,21,BR-MA-HumbertoCampos
BR-MA-Morros,11,BR-MA-SaoBeneditoRioPreto
BR-MA-Morros,8,BR-MA-Belagua
BR-MA-Morros,5,BR-MA-Axixa
BR-MA-Morros,5,BR-MA-NinaRodrigues
BR-MA-NinaRodrigues,35,BR-MA-VargemGrande
BR-MA-NinaRodrigues,31,BR-MA-SaoBeneditoRioPreto
BR-MA-NinaRodrigues,27,BR-MA-PresidenteVargas
BR-MA-NinaRodrigues,6,BR-MA-Morros
BR-MA-NovaColinas,44,BR-MA-Riachao
BR-MA-NovaColinas,34,BR-MA-FortalezaNogueiras
BR-MA-NovaColinas,13,BR-MA-Balsas
BR-MA-NovaColinas,7,BR-MA-FeiraNovaMaranhao
BR-MA-NovaIorque,38,BR-MA-PastosBons
BR-MA-NovaIorque,32,BR-PI-PortoAlegrePiaui
BR-MA-NovaIorque,11,BR-PI-Guadalupe
BR-MA-NovaIorque,10,BR-MA-BeneditoLeite
BR-MA-NovaIorque,9,BR-MA-SaoJoaoPatos
BR-MA-NovaOlindaMaranhao,27,BR-MA-Araguana
BR-MA-NovaOlindaMaranhao,25,BR-MA-CentroNovoMaranhao
BR-MA-NovaOlindaMaranhao,25,BR-MA-ZeDoca
BR-MA-NovaOlindaMaranhao,13,BR-MA-SantaLuziaParua
BR-MA-NovaOlindaMaranhao,8,BR-MA-SantaHelena
BR-MA-NovaOlindaMaranhao,3,BR-MA-Maranhaozinho
BR-MA-OlhoAguaCunhas,27,BR-MA-PioXii
BR-MA-OlhoAguaCunhas,26,BR-MA-BomLugar
BR-MA-OlhoAguaCunhas,21,BR-MA-VitorinoFreire
BR-MA-OlhoAguaCunhas,14,BR-MA-LagoVerde
BR-MA-OlhoAguaCunhas,11,BR-MA-Satubinha
BR-MA-OlindaNovaMaranhao,40,BR-MA-Matinha
BR-MA-OlindaNovaMaranhao,29,BR-MA-SaoJoaoBatista
BR-MA-OlindaNovaMaranhao,25,BR-MA-SaoVicenteFerrer
BR-MA-OlindaNovaMaranhao,5,BR-MA-Viana
BR-MA-PacoLumiar,65,BR-MA-SaoJoseRibamar
BR-MA-PacoLumiar,30,BR-MA-Raposa
BR-MA-Palmeirandia,40,BR-MA-SaoBento
BR-MA-Palmeirandia,36,BR-MA-Pinheiro
BR-MA-Palmeirandia,24,BR-MA-PeriMirim
BR-MA-Paraibano,37,BR-MA-PastosBons
BR-MA-Paraibano,30,BR-MA-SaoJoaoPatos
BR-MA-Paraibano,16,BR-MA-Colinas
BR-MA-Paraibano,12,BR-MA-PassagemFranca
BR-MA-Paraibano,5,BR-MA-SucupiraNorte
BR-MA-Parnarama,28,BR-MA-Matoes
BR-MA-Parnarama,19,BR-MA-LagoaMato
BR-MA-Parnarama,15,BR-MA-BuritiBravo
BR-MA-Parnarama,13,BR-PI-Palmeirais
BR-MA-Parnarama,11,BR-MA-GovernadorEugenioBarros
BR-MA-Parnarama,9,BR-MA-SaoFranciscoMaranhao
BR-MA-Parnarama,4,BR-MA-SenadorAlexandreCosta
BR-MA-Parnarama,3,BR-MA-Caxias
BR-MA-PassagemFranca,34,BR-MA-LagoaMato
BR-MA-PassagemFranca,23,BR-MA-Colinas
BR-MA-PassagemFranca,19,BR-MA-BuritiBravo
BR-MA-PassagemFranca,16,BR-MA-SaoJoaoPatos
BR-MA-PassagemFranca,7,BR-MA-Paraibano
BR-MA-PastosBons,35,BR-MA-NovaIorque
BR-MA-PastosBons,29,BR-MA-SucupiraNorte
BR-MA-PastosBons,17,BR-MA-Paraibano
BR-MA-PastosBons,9,BR-MA-BeneditoLeite
BR-MA-PastosBons,7,BR-MA-SaoDomingosAzeitao
BR-MA-PastosBons,3,BR-MA-SaoJoaoPatos
BR-MA-PaulinoNeves,45,BR-MA-Tutoia
BR-MA-PaulinoNeves,35,BR-MA-Barreirinhas
BR-MA-PaulinoNeves,5,BR-MA-SantanaMaranhao
BR-MA-PauloRamos,27,BR-MA-LagoPedra
BR-MA-PauloRamos,24,BR-MA-MarajaSena
BR-MA-PauloRamos,21,BR-MA-VitorinoFreire
BR-MA-PauloRamos,20,BR-MA-BrejoAreia
BR-MA-PauloRamos,6,BR-MA-SantaLuzia
BR-MA-PauloRamos,2,BR-MA-BomLugar
BR-MA-Pedreiras,25,BR-MA-BernardoMearim
BR-MA-Pedreiras,22,BR-MA-TrizidelaVale
BR-MA-Pedreiras,20,BR-MA-SantoAntonioLopes
BR-MA-Pedreiras,17,BR-MA-LimaCampos
BR-MA-Pedreiras,12,BR-MA-PocaoPedras
BR-MA-Pedreiras,3,BR-MA-SaoLuisGonzagaMaranhao
BR-MA-Pedreiras,1,BR-MA-SaoJoseBasilios
BR-MA-PedroRosario,29,BR-MA-SantaHelena
BR-MA-PedroRosario,15,BR-MA-Penalva
BR-MA-PedroRosario,11,BR-MA-Pinheiro
BR-MA-PedroRosario,11,BR-MA-Viana
BR-MA-PedroRosario,10,BR-MA-ZeDoca
BR-MA-PedroRosario,8,BR-MA-Araguana
BR-MA-PedroRosario,8,BR-MA-PresidenteSarney
BR-MA-PedroRosario,6,BR-MA-SaoVicenteFerrer
BR-MA-PedroRosario,5,BR-MA-SaoBento
BR-MA-PedroRosario,0,BR-MA-Moncao
BR-MA-Penalva,28,BR-MA-Viana
BR-MA-Penalva,27,BR-MA-Moncao
BR-MA-Penalva,24,BR-MA-PedroRosario
BR-MA-Penalva,21,BR-MA-Cajari
BR-MA-PeriMirim,35,BR-MA-Bequimao
BR-MA-PeriMirim,28,BR-MA-Pinheiro
BR-MA-PeriMirim,22,BR-MA-Palmeirandia
BR-MA-PeriMirim,8,BR-MA-Bacurituba
BR-MA-PeriMirim,5,BR-MA-SaoBento
BR-MA-PeriMirim,1,BR-MA-Alcantara
BR-MA-Peritoro,28,BR-MA-Coroata
BR-MA-Peritoro,17,BR-MA-AltoAlegreMaranhao
BR-MA-Peritoro,17,BR-MA-SaoLuisGonzagaMaranhao
BR-MA-Peritoro,15,BR-MA-CapinzalNorte
BR-MA-Peritoro,12,BR-MA-Codo
BR-MA-Peritoro,11,BR-MA-LimaCampos
BR-MA-PindareMirim,33,BR-MA-Moncao
BR-MA-PindareMirim,29,BR-MA-SantaInes
BR-MA-PindareMirim,22,BR-MA-BomJardim
BR-MA-PindareMirim,16,BR-MA-Tufilandia
BR-MA-Pinheiro,20,BR-MA-SantaHelena
BR-MA-Pinheiro,19,BR-MA-PresidenteSarney
BR-MA-Pinheiro,18,BR-MA-Palmeirandia
BR-MA-Pinheiro,15,BR-MA-PeriMirim
BR-MA-Pinheiro,10,BR-MA-PedroRosario
BR-MA-Pinheiro,8,BR-MA-CentralMaranhao
BR-MA-Pinheiro,5,BR-MA-Bequimao
BR-MA-Pinheiro,4,BR-MA-Mirinzal
BR-MA-Pinheiro,4,BR-MA-SaoBento
BR-MA-PioXii,29,BR-MA-Satubinha
BR-MA-PioXii,28,BR-MA-OlhoAguaCunhas
BR-MA-PioXii,18,BR-MA-IgarapeMeio
BR-MA-PioXii,15,BR-MA-ConceicaoLagoAcu
BR-MA-PioXii,9,BR-MA-LagoVerde
BR-MA-PioXii,1,BR-MA-VitoriaMearim
BR-MA-Pirapemas,41,BR-MA-Cantanhede
BR-MA-Pirapemas,33,BR-MA-Coroata
BR-MA-Pirapemas,12,BR-MA-VargemGrande
BR-MA-Pirapemas,11,BR-MA-MatoesNorte
BR-MA-Pirapemas,3,BR-MA-SaoMateusMaranhao
BR-MA-PocaoPedras,29,BR-MA-Esperantinopolis
BR-MA-PocaoPedras,25,BR-MA-LagoPedra
BR-MA-PocaoPedras,12,BR-MA-BernardoMearim
BR-MA-PocaoPedras,12,BR-MA-IgarapeGrande
BR-MA-PocaoPedras,11,BR-MA-LagoRodrigues
BR-MA-PocaoPedras,11,BR-MA-Pedreiras
BR-MA-PocaoPedras,1,BR-MA-LagoJunco
BR-MA-PortoFranco,47,BR-MA-SaoJoaoParaiso
BR-MA-PortoFranco,15,BR-MA-CampestreMaranhao
BR-MA-PortoFranco,14,BR-MA-LajeadoNovo
BR-MA-PortoFranco,12,BR-MA-Estreito
BR-MA-PortoFranco,8,BR-TO-Tocantinopolis
BR-MA-PortoFranco,3,BR-TO-Aguiarnopolis
BR-MA-PortoRicoMaranhao,13,BR-MA-Cedral
BR-MA-PortoRicoMaranhao,10,BR-MA-Cururupu
BR-MA-PortoRicoMaranhao,8,BR-MA-Mirinzal
BR-MA-PresidenteDutra,21,BR-MA-Tuntum
BR-MA-PresidenteDutra,19,BR-MA-GracaAranha
BR-MA-PresidenteDutra,18,BR-MA-DomPedro
BR-MA-PresidenteDutra,16,BR-MA-SantaFilomenaMaranhao
BR-MA-PresidenteDutra,15,BR-MA-GoncalvesDias
BR-MA-PresidenteDutra,7,BR-MA-SaoJoseBasilios
BR-MA-PresidenteDutra,3,BR-MA-SaoDomingosMaranhao
BR-MA-PresidenteDutra,1,BR-MA-GovernadorArcher
BR-MA-PresidenteJuscelino,50,BR-MA-CachoeiraGrande
BR-MA-PresidenteJuscelino,27,BR-MA-Rosario
BR-MA-PresidenteJuscelino,11,BR-MA-ItapecuruMirim
BR-MA-PresidenteJuscelino,5,BR-MA-SantaRita
BR-MA-PresidenteJuscelino,1,BR-MA-PresidenteVargas
BR-MA-PresidenteMedici,37,BR-MA-Maranhaozinho
BR-MA-PresidenteMedici,32,BR-MA-SantaLuziaParua
BR-MA-PresidenteMedici,19,BR-MA-Turilandia
BR-MA-PresidenteMedici,12,BR-MA-GovernadorNunesFreire
BR-MA-PresidenteMedici,0,BR-MA-SantaHelena
BR-MA-PresidenteSarney,54,BR-MA-SantaHelena
BR-MA-PresidenteSarney,33,BR-MA-Pinheiro
BR-MA-PresidenteSarney,13,BR-MA-PedroRosario
BR-MA-PresidenteVargas,36,BR-MA-NinaRodrigues
BR-MA-PresidenteVargas,27,BR-MA-CachoeiraGrande
BR-MA-PresidenteVargas,20,BR-MA-ItapecuruMirim
BR-MA-PresidenteVargas,13,BR-MA-VargemGrande
BR-MA-PresidenteVargas,2,BR-MA-PresidenteJuscelino
BR-MA-PrimeiraCruz,42,BR-MA-SantoAmaroMaranhao
BR-MA-PrimeiraCruz,36,BR-MA-HumbertoCampos
BR-MA-PrimeiraCruz,8,BR-MA-Barreirinhas
BR-MA-PrimeiraCruz,7,BR-MA-Belagua
BR-MA-Raposa,32,BR-MA-PacoLumiar
BR-MA-Riachao,33,BR-MA-Balsas
BR-MA-Riachao,31,BR-MA-Carolina
BR-MA-Riachao,20,BR-TO-CamposLindos
BR-MA-Riachao,9,BR-MA-NovaColinas
BR-MA-Riachao,7,BR-MA-FeiraNovaMaranhao
BR-MA-RibamarFiquene,34,BR-MA-MontesAltos
BR-MA-RibamarFiquene,22,BR-MA-CampestreMaranhao
BR-MA-RibamarFiquene,13,BR-MA-GovernadorEdisonLobao
BR-MA-RibamarFiquene,12,BR-MA-LajeadoNovo
BR-MA-RibamarFiquene,12,BR-TO-MaurilandiaTocantins
BR-MA-RibamarFiquene,5,BR-TO-Tocantinopolis
BR-MA-RibamarFiquene,2,BR-TO-Itaguatins
BR-MA-Rosario,26,BR-MA-PresidenteJuscelino
BR-MA-Rosario,24,BR-MA-Bacabeira
BR-MA-Rosario,22,BR-MA-SantaRita
BR-MA-Rosario,19,BR-MA-Axixa
BR-MA-Rosario,8,BR-MA-SaoLuis
BR-MA-Sambaiba,32,BR-MA-Loreto
BR-MA-Sambaiba,23,BR-MA-Balsas
BR-MA-Sambaiba,21,BR-MA-SaoRaimundoMangabeiras
BR-MA-Sambaiba,15,BR-MA-TassoFragoso
BR-MA-Sambaiba,8,BR-PI-RibeiroGoncalves
BR-MA-Sambaiba,1,BR-MA-Mirador
BR-MA-SantaFilomenaMaranhao,68,BR-MA-Tuntum
BR-MA-SantaFilomenaMaranhao,22,BR-MA-PresidenteDutra
BR-MA-SantaFilomenaMaranhao,11,BR-MA-SaoDomingosMaranhao
BR-MA-SantaHelena,31,BR-MA-Turilandia
BR-MA-SantaHelena,21,BR-MA-Araguana
BR-MA-SantaHelena,19,BR-MA-PresidenteSarney
BR-MA-SantaHelena,16,BR-MA-PedroRosario
BR-MA-SantaHelena,12,BR-MA-Pinheiro
BR-MA-SantaHelena,8,BR-MA-SantaLuziaParua
BR-MA-SantaHelena,7,BR-MA-NovaOlindaMaranhao
BR-MA-SantaHelena,7,BR-MA-SerranoMaranhao
BR-MA-SantaHelena,0,BR-MA-PresidenteMedici
BR-MA-SantaInes,33,BR-MA-PindareMirim
BR-MA-SantaInes,23,BR-MA-BelaVistaMaranhao
BR-MA-SantaInes,19,BR-MA-AltamiraMaranhao
BR-MA-SantaInes,9,BR-MA-Tufilandia
BR-MA-SantaInes,6,BR-MA-Moncao
BR-MA-SantaLuzia,28,BR-MA-AltoAlegrePindare
BR-MA-SantaLuzia,20,BR-MA-Buriticupu
BR-MA-SantaLuzia,11,BR-MA-AltamiraMaranhao
BR-MA-SantaLuzia,10,BR-MA-MarajaSena
BR-MA-SantaLuzia,9,BR-MA-Arame
BR-MA-SantaLuzia,9,BR-MA-BrejoAreia
BR-MA-SantaLuzia,6,BR-MA-Tufilandia
BR-MA-SantaLuzia,2,BR-MA-AmaranteMaranhao
BR-MA-SantaLuzia,2,BR-MA-PauloRamos
BR-MA-SantaLuziaParua,30,BR-MA-NovaOlindaMaranhao
BR-MA-SantaLuziaParua,24,BR-MA-Maranhaozinho
BR-MA-SantaLuziaParua,23,BR-MA-SantaHelena
BR-MA-SantaLuziaParua,22,BR-MA-PresidenteMedici
BR-MA-SantanaMaranhao,35,BR-MA-Tutoia
BR-MA-SantanaMaranhao,28,BR-MA-SaoBernardo
BR-MA-SantanaMaranhao,16,BR-MA-SantaQuiteriaMaranhao
BR-MA-SantanaMaranhao,15,BR-MA-Barreirinhas
BR-MA-SantanaMaranhao,5,BR-MA-PaulinoNeves
BR-MA-SantaQuiteriaMaranhao,23,BR-MA-MilagresMaranhao
BR-MA-SantaQuiteriaMaranhao,21,BR-MA-Barreirinhas
BR-MA-SantaQuiteriaMaranhao,19,BR-MA-UrbanoSantos
BR-MA-SantaQuiteriaMaranhao,12,BR-MA-SantanaMaranhao
BR-MA-SantaQuiteriaMaranhao,8,BR-MA-Anapurus
BR-MA-SantaQuiteriaMaranhao,8,BR-MA-SaoBernardo
BR-MA-SantaQuiteriaMaranhao,7,BR-PI-Madeiro
BR-MA-SantaRita,30,BR-MA-ItapecuruMirim
BR-MA-SantaRita,22,BR-MA-Bacabeira
BR-MA-SantaRita,22,BR-MA-Rosario
BR-MA-SantaRita,16,BR-MA-Anajatuba
BR-MA-SantaRita,5,BR-MA-Cajapio
BR-MA-SantaRita,4,BR-MA-PresidenteJuscelino
BR-MA-SantoAmaroMaranhao,42,BR-MA-PrimeiraCruz
BR-MA-SantoAmaroMaranhao,38,BR-MA-Barreirinhas
BR-MA-SantoAntonioLopes,27,BR-MA-Pedreiras
BR-MA-SantoAntonioLopes,24,BR-MA-CapinzalNorte
BR-MA-SantoAntonioLopes,17,BR-MA-DomPedro
BR-MA-SantoAntonioLopes,17,BR-MA-SaoJoseBasilios
BR-MA-SantoAntonioLopes,8,BR-MA-LimaCampos
BR-MA-SantoAntonioLopes,7,BR-MA-Codo
BR-MA-SaoBeneditoRioPreto,36,BR-MA-NinaRodrigues
BR-MA-SaoBeneditoRioPreto,26,BR-MA-Chapadinha
BR-MA-SaoBeneditoRioPreto,18,BR-MA-Morros
BR-MA-SaoBeneditoRioPreto,15,BR-MA-UrbanoSantos
BR-MA-SaoBeneditoRioPreto,5,BR-MA-Belagua
BR-MA-SaoBento,38,BR-MA-SaoVicenteFerrer
BR-MA-SaoBento,33,BR-MA-Palmeirandia
BR-MA-SaoBento,12,BR-MA-Bacurituba
BR-MA-SaoBento,8,BR-MA-PedroRosario
BR-MA-SaoBento,7,BR-MA-Pinheiro
BR-MA-SaoBento,5,BR-MA-PeriMirim
BR-MA-SaoBento,0,BR-MA-Cajapio
BR-MA-SaoBernardo,33,BR-MA-SantanaMaranhao
BR-MA-SaoBernardo,20,BR-MA-MagalhaesAlmeida
BR-MA-SaoBernardo,13,BR-MA-SantaQuiteriaMaranhao
BR-MA-SaoBernardo,13,BR-PI-Luzilandia
BR-MA-SaoBernardo,10,BR-MA-Araioses
BR-MA-SaoBernardo,8,BR-PI-JocaMarques
BR-MA-SaoBernardo,5,BR-PI-Madeiro
BR-MA-SaoDomingosAzeitao,33,BR-MA-BeneditoLeite
BR-MA-SaoDomingosAzeitao,25,BR-MA-Mirador
BR-MA-SaoDomingosAzeitao,21,BR-MA-SaoFelixBalsas
BR-MA-SaoDomingosAzeitao,10,BR-MA-PastosBons
BR-MA-SaoDomingosAzeitao,10,BR-MA-SucupiraNorte
BR-MA-SaoDomingosMaranhao,22,BR-MA-GovernadorLuizRocha
BR-MA-SaoDomingosMaranhao,21,BR-MA-Jatoba
BR-MA-SaoDomingosMaranhao,19,BR-MA-Tuntum
BR-MA-SaoDomingosMaranhao,17,BR-MA-GracaAranha
BR-MA-SaoDomingosMaranhao,7,BR-MA-SantaFilomenaMaranhao
BR-MA-SaoDomingosMaranhao,6,BR-MA-Colinas
BR-MA-SaoDomingosMaranhao,6,BR-MA-Fortuna
BR-MA-SaoDomingosMaranhao,2,BR-MA-PresidenteDutra
BR-MA-SaoFelixBalsas,35,BR-MA-BeneditoLeite
BR-MA-SaoFelixBalsas,35,BR-MA-Loreto
BR-MA-SaoFelixBalsas,13,BR-MA-Mirador
BR-MA-SaoFelixBalsas,13,BR-MA-SaoDomingosAzeitao
BR-MA-SaoFelixBalsas,5,BR-PI-RibeiroGoncalves
BR-MA-SaoFranciscoBrejao,43,BR-MA-Acailandia
BR-MA-SaoFranciscoBrejao,29,BR-MA-JoaoLisboa
BR-MA-SaoFranciscoBrejao,24,BR-MA-Imperatriz
BR-MA-SaoFranciscoBrejao,5,BR-MA-Cidelandia
BR-MA-SaoFranciscoMaranhao,26,BR-MA-BaraoGrajau
BR-MA-SaoFranciscoMaranhao,25,BR-MA-LagoaMato
BR-MA-SaoFranciscoMaranhao,24,BR-PI-Amarante
BR-MA-SaoFranciscoMaranhao,15,BR-PI-Palmeirais
BR-MA-SaoFranciscoMaranhao,11,BR-MA-Parnarama
BR-MA-SaoJoaoBatista,30,BR-MA-Cajapio
BR-MA-SaoJoaoBatista,19,BR-MA-OlindaNovaMaranhao
BR-MA-SaoJoaoBatista,17,BR-MA-SaoVicenteFerrer
BR-MA-SaoJoaoBatista,14,BR-MA-Viana
BR-MA-SaoJoaoBatista,11,BR-MA-Anajatuba
BR-MA-SaoJoaoBatista,9,BR-MA-Matinha
BR-MA-SaoJoaoCaru,64,BR-MA-BomJardim
BR-MA-SaoJoaoCaru,18,BR-MA-CentroNovoMaranhao
BR-MA-SaoJoaoCaru,18,BR-MA-GovernadorNewtonBello
BR-MA-SaoJoaoParaiso,43,BR-MA-PortoFranco
BR-MA-SaoJoaoParaiso,28,BR-MA-SitioNovo
BR-MA-SaoJoaoParaiso,16,BR-MA-Estreito
BR-MA-SaoJoaoParaiso,8,BR-MA-LajeadoNovo
BR-MA-SaoJoaoParaiso,5,BR-MA-SaoPedroCrentes
BR-MA-SaoJoaoPatos,27,BR-MA-SucupiraRiachao
BR-MA-SaoJoaoPatos,17,BR-PI-Guadalupe
BR-MA-SaoJoaoPatos,15,BR-MA-Paraibano
BR-MA-SaoJoaoPatos,13,BR-MA-BaraoGrajau
BR-MA-SaoJoaoPatos,13,BR-MA-PassagemFranca
BR-MA-SaoJoaoPatos,9,BR-MA-NovaIorque
BR-MA-SaoJoaoPatos,3,BR-MA-PastosBons
BR-MA-SaoJoaoPatos,3,BR-PI-Jerumenha
BR-MA-SaoJoaoSoter,55,BR-MA-Caxias
BR-MA-SaoJoaoSoter,22,BR-MA-Codo
BR-MA-SaoJoaoSoter,15,BR-MA-SenadorAlexandreCosta
BR-MA-SaoJoaoSoter,8,BR-MA-GoncalvesDias
BR-MA-SaoJoseBasilios,44,BR-MA-Joselandia
BR-MA-SaoJoseBasilios,16,BR-MA-SantoAntonioLopes
BR-MA-SaoJoseBasilios,16,BR-MA-Tuntum
BR-MA-SaoJoseBasilios,14,BR-MA-DomPedro
BR-MA-SaoJoseBasilios,9,BR-MA-PresidenteDutra
BR-MA-SaoJoseBasilios,1,BR-MA-Pedreiras
BR-MA-SaoJoseRibamar,33,BR-MA-SaoLuis
BR-MA-SaoJoseRibamar,29,BR-MA-PacoLumiar
BR-MA-SaoJoseRibamar,12,BR-MA-Icatu
BR-MA-SaoJoseRibamar,7,BR-MA-Axixa
BR-MA-SaoLuis,32,BR-MA-SaoJoseRibamar
BR-MA-SaoLuis,16,BR-MA-Bacabeira
BR-MA-SaoLuis,12,BR-MA-Alcantara
BR-MA-SaoLuis,11,BR-MA-Bacurituba
BR-MA-SaoLuis,10,BR-MA-Rosario
BR-MA-SaoLuis,5,BR-MA-Cajapio
BR-MA-SaoLuisGonzagaMaranhao,31,BR-MA-Bacabal
BR-MA-SaoLuisGonzagaMaranhao,13,BR-MA-Peritoro
BR-MA-SaoLuisGonzagaMaranhao,10,BR-MA-BomLugar
BR-MA-SaoLuisGonzagaMaranhao,10,BR-MA-LagoJunco
BR-MA-SaoLuisGonzagaMaranhao,10,BR-MA-LimaCampos
BR-MA-SaoLuisGonzagaMaranhao,9,BR-MA-IgarapeGrande
BR-MA-SaoLuisGonzagaMaranhao,8,BR-MA-TrizidelaVale
BR-MA-SaoLuisGonzagaMaranhao,7,BR-MA-AltoAlegreMaranhao
BR-MA-SaoLuisGonzagaMaranhao,3,BR-MA-Pedreiras
BR-MA-SaoMateusMaranhao,48,BR-MA-Bacabal
BR-MA-SaoMateusMaranhao,24,BR-MA-Coroata
BR-MA-SaoMateusMaranhao,22,BR-MA-MatoesNorte
BR-MA-SaoMateusMaranhao,2,BR-MA-Pirapemas
BR-MA-SaoMateusMaranhao,1,BR-MA-AltoAlegreMaranhao
BR-MA-SaoMateusMaranhao,1,BR-MA-ConceicaoLagoAcu
BR-MA-SaoMateusMaranhao,1,BR-MA-LagoVerde
BR-MA-SaoPedroAguaBranca,24,BR-MA-VilaNovaMartirios
BR-MA-SaoPedroAguaBranca,22,BR-TO-Esperantina
BR-MA-SaoPedroAguaBranca,21,BR-PA-BomJesusTocantins
BR-MA-SaoPedroAguaBranca,18,BR-PA-AbelFigueiredo
BR-MA-SaoPedroAguaBranca,15,BR-TO-SaoSebastiaoTocantins
BR-MA-SaoPedroCrentes,37,BR-MA-FeiraNovaMaranhao
BR-MA-SaoPedroCrentes,23,BR-MA-Estreito
BR-MA-SaoPedroCrentes,17,BR-MA-SitioNovo
BR-MA-SaoPedroCrentes,12,BR-MA-FormosaSerraNegra
BR-MA-SaoPedroCrentes,7,BR-MA-SaoJoaoParaiso
BR-MA-SaoPedroCrentes,3,BR-MA-Carolina
BR-MA-SaoPedroCrentes,2,BR-MA-FortalezaNogueiras
BR-MA-SaoRaimundoDocaBezerra,49,BR-MA-BarraCorda
BR-MA-SaoRaimundoDocaBezerra,27,BR-MA-SaoRoberto
BR-MA-SaoRaimundoDocaBezerra,13,BR-MA-ItaipavaGrajau
BR-MA-SaoRaimundoDocaBezerra,6,BR-MA-LagoaGrandeMaranhao
BR-MA-SaoRaimundoDocaBezerra,5,BR-MA-LagoPedra
BR-MA-SaoRaimundoMangabeiras,36,BR-MA-FortalezaNogueiras
BR-MA-SaoRaimundoMangabeiras,30,BR-MA-Sambaiba
BR-MA-SaoRaimundoMangabeiras,22,BR-MA-Mirador
BR-MA-SaoRaimundoMangabeiras,9,BR-MA-Balsas
BR-MA-SaoRaimundoMangabeiras,2,BR-MA-FormosaSerraNegra
BR-MA-SaoRoberto,36,BR-MA-SaoRaimundoDocaBezerra
BR-MA-SaoRoberto,24,BR-MA-BarraCorda
BR-MA-SaoRoberto,21,BR-MA-LagoPedra
BR-MA-SaoRoberto,18,BR-MA-Esperantinopolis
BR-MA-SaoRoberto,1,BR-MA-Joselandia
BR-MA-SaoVicenteFerrer,40,BR-MA-SaoBento
BR-MA-SaoVicenteFerrer,18,BR-MA-OlindaNovaMaranhao
BR-MA-SaoVicenteFerrer,18,BR-MA-SaoJoaoBatista
BR-MA-SaoVicenteFerrer,10,BR-MA-PedroRosario
BR-MA-SaoVicenteFerrer,9,BR-MA-Cajapio
BR-MA-Satubinha,34,BR-MA-VitorinoFreire
BR-MA-Satubinha,29,BR-MA-BelaVistaMaranhao
BR-MA-Satubinha,27,BR-MA-PioXii
BR-MA-Satubinha,10,BR-MA-OlhoAguaCunhas
BR-MA-Satubinha,1,BR-MA-IgarapeMeio
BR-MA-SenadorAlexandreCosta,43,BR-MA-GovernadorEugenioBarros
BR-MA-SenadorAlexandreCosta,30,BR-MA-SaoJoaoSoter
BR-MA-SenadorAlexandreCosta,15,BR-MA-GoncalvesDias
BR-MA-SenadorAlexandreCosta,13,BR-MA-Parnarama
BR-MA-SenadorLaRocque,43,BR-MA-JoaoLisboa
BR-MA-SenadorLaRocque,26,BR-MA-Buritirana
BR-MA-SenadorLaRocque,19,BR-MA-AmaranteMaranhao
BR-MA-SenadorLaRocque,11,BR-MA-Davinopolis
BR-MA-SenadorLaRocque,2,BR-MA-Imperatriz
BR-MA-SerranoMaranhao,28,BR-MA-Bacuri
BR-MA-SerranoMaranhao,28,BR-MA-Cururupu
BR-MA-SerranoMaranhao,13,BR-MA-Turilandia
BR-MA-SerranoMaranhao,12,BR-MA-Mirinzal
BR-MA-SerranoMaranhao,12,BR-MA-SantaHelena
BR-MA-SitioNovo,24,BR-MA-SaoJoaoParaiso
